Date/Time of Report: 3/18/2025 11:31:38,,,,,,,,
Requester: .\experionadmin,,,,,,,,
Filter Applied: Event Time: 1/8/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV01A,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
1/8/2025 23:46:51.709,3100,P_FL,CHANGE,,,SK1.PVFL,ON,
1/8/2025 23:46:51.900,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/8/2025 23:46:50.300,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/8/2025 23:46:49.100,3200,SLU_FEE_LIN_WAS_CM,INFORMATION MESSAGE,,,SLURRY FEED LINE RECOVER,,
1/8/2025 23:46:45.800,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/8/2025 23:46:43.300,3100,RE_A_NS_SPR_CM,INFORMATION MESSAGE,,,RE-A CHECK RECIPE DATA,,
1/8/2025 23:46:37.400,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/8/2025 23:46:34.994,3100,RE_A_NS_SPR_CM,CHANGE,,,SK.PVFL,ON,
1/8/2025 23:46:16.700,3100,RE_A_BLO_CM,INFORMATION MESSAGE,,,RE-A (CLOSE) BATCH FINISHED,,
1/8/2025 23:46:14.300,3100,RE_A_BLO_CM,INFORMATION MESSAGE,,,RE-A BLOWING COMPLETION,,
1/8/2025 23:46:09.900,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/8/2025 23:46:08.400,3200,TIC_3235,PVLOW,,L 00,HE-3203 OUTLET TEMPERATURE,29.9065,°C
1/8/2025 23:46:07.000,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/8/2025 23:46:02.676,3700,PI_37203,PVHI,OK,L 00,DEAERATOR PRESSURE,7.9488,KPa
1/8/2025 23:46:01.549,3100,FIC_3131A,ALARM,ACK PNT,,DW TO HE-3105A FLOW CONTROL,,
1/8/2025 23:46:01.549,3100,FIC_3131A,PVLOW,ACK,,DW TO HE-3105A,,
1/8/2025 23:46:01.549,3100,FIC_3123A,ALARM,ACK PNT,,DW TO HE-3105A TOP FLOW CONTROL,,
1/8/2025 23:46:01.549,3100,FIC_3123A,PVLOW,ACK,,DW TO HE-3105A TOP,,
1/8/2025 23:45:54.900,3200,PI_3202,PVHIHI,,H 00,TW-3201 BOTTOM PRESSURE,50.6875,kPa
1/8/2025 23:45:51.700,3200,PI_3202,PVHIHI,OK,H 00,TW-3201 BOTTOM PRESSURE,48.2702,kPa
1/8/2025 23:45:46.900,3200,FIC_3202,PVHIGH,OK,L 00,SLURRY FEED TO HE-3201,49.2781,m3/h
1/8/2025 23:45:36.400,3200,LIC_3204,PVLOLO,OK,H 00,TW-3201 LEVEL,1.00658,%
1/8/2025 23:45:35.200,3200,SLU_FEE_LIN_WAS_CM,INFORMATION MESSAGE,,,SLURRY FILTER CHANGEOVER COMPLETION,,
1/8/2025 23:45:33.900,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/8/2025 23:45:29.100,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/8/2025 23:45:21.400,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/8/2025 23:45:20.500,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/8/2025 23:45:19.900,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/8/2025 23:45:16.100,3200,LIC_3204,PVLOLO,,H 00,TW-3201 LEVEL,-0.050199,%
1/8/2025 23:45:15.800,3200,PI_3202,PVHIHI,,H 00,TW-3201 BOTTOM PRESSURE,50.6608,kPa
1/8/2025 23:45:08.100,3200,PI_3202,PVHIHI,OK,H 00,TW-3201 BOTTOM PRESSURE,48.387,kPa
1/8/2025 23:44:56.800,3100,FIC_3123A,PVLOW,,L 00,DW TO HE-3105A TOP,0,kg/h
1/8/2025 23:44:53.814,3760,TI_3761A,PVLO,,L 00,HEATER TEMPRATURE,27.3849,°C
1/8/2025 23:44:48.727,3700,PI_37203,PVHH,OK,H 00,DEAERATOR PRESSURE,12.7018,KPa
1/8/2025 23:44:41.800,3200,PI_3202,PVHIHI,,H 00,TW-3201 BOTTOM PRESSURE,50.2601,kPa
1/8/2025 23:44:39.800,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/8/2025 23:44:38.500,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/8/2025 23:44:37.800,3200,PI_3202,PVHIHI,OK,H 00,TW-3201 BOTTOM PRESSURE,48.3002,kPa
1/8/2025 23:44:32.600,3200,TIC_3235,PVLOW,OK,L 00,HE-3203 OUTLET TEMPERATURE,31.0945,°C
